#Nodes (id	xPos	yPos)
184	185	1
185	186	1
186	187	1
187	188	1
188	189	1
189	190	1
190	191	1
191	192	1
192	193	1
193	194	1
194	195	1
195	196	1
196	197	1
197	198	1
198	199	1
199	200	1
200	201	1
201	202	1
202	203	1
203	204	1
204	205	1
205	206	1
206	207	1
207	208	1
208	209	1
209	210	1
210	211	1
211	212	1
212	213	1
213	214	1
214	215	1
215	216	1
216	217	1
217	218	1
218	219	1
219	220	1
220	221	1
221	222	1
222	223	1
223	224	1
224	225	1
225	226	1
226	227	1
227	228	1
228	229	1
229	230	1
230	231	1
231	232	1
232	233	1
233	234	1
234	235	1
235	236	1
236	237	1
237	238	1
238	239	1
239	240	1
240	241	1
241	242	1
242	243	1
243	244	1
244	245	1
245	246	1
246	247	1
247	248	1
248	249	1
249	250	1
250	251	1
251	252	1
252	253	1
253	254	1
254	255	1
255	256	1
256	257	1
257	258	1
258	259	1
259	260	1
260	261	1
261	262	1
262	263	1
263	264	1
264	265	1
265	266	1
266	267	1
267	268	1
268	269	1
269	270	1
270	271	1
271	272	1
272	273	1
273	274	1
274	275	1
275	276	1
276	277	1
277	278	1
278	279	1
279	280	1
280	281	1
281	282	1
282	283	1
283	284	1
284	285	1
285	286	1
286	287	1
287	288	1
288	289	1
289	290	1
290	291	1
291	292	1
292	293	1
293	294	1
294	295	1
295	296	1
296	297	1
297	298	1
298	299	1
299	300	1
300	301	1
301	302	1
302	303	1
303	304	1
304	305	1
305	306	1
306	307	1
307	308	1
308	309	1
309	310	1
310	311	1
311	312	1
312	313	1
313	314	1
314	315	1
315	316	1
316	317	1
317	318	1
318	319	1
319	320	1
320	321	1
321	322	1
322	323	1
323	324	1
324	325	1
325	326	1
326	327	1
327	328	1
328	329	1
329	330	1
330	331	1
331	332	1
332	333	1
333	334	1
334	335	1
335	336	1
336	337	1
337	338	1
338	339	1
339	340	1
340	341	1
341	342	1
342	343	1
343	344	1
344	345	1
345	346	1
346	347	1
347	348	1
348	349	1
349	350	1
350	351	1
351	352	1
352	353	1
353	354	1
354	355	1
355	356	1
356	357	1
357	358	1
358	359	1
359	360	1
360	1	1
